 23.011050 seconds (161.48 k allocations: 7.054 MB, 0.03% gc time)
 21.392836 seconds (731 allocations: 64.750 KB)
 21.404131 seconds (723 allocations: 64.188 KB)
 21.498077 seconds (723 allocations: 64.188 KB)
 21.508137 seconds (723 allocations: 64.188 KB)
 20.894590 seconds (725 allocations: 64.250 KB)
 22.001257 seconds (723 allocations: 64.188 KB)
 22.404254 seconds (731 allocations: 64.750 KB)
 22.205040 seconds (725 allocations: 64.250 KB)
 22.068641 seconds (723 allocations: 64.188 KB)
 21.830991 seconds (723 allocations: 64.188 KB)
 21.467955 seconds (723 allocations: 64.188 KB)
 21.126186 seconds (723 allocations: 64.188 KB)
 21.359309 seconds (731 allocations: 64.750 KB)
 21.333104 seconds (723 allocations: 64.188 KB)
 21.110137 seconds (723 allocations: 64.188 KB)
 21.190363 seconds (727 allocations: 64.313 KB)
 21.478434 seconds (723 allocations: 64.188 KB)
 21.217390 seconds (723 allocations: 64.188 KB)
 21.399301 seconds (731 allocations: 64.750 KB)
 21.121383 seconds (723 allocations: 64.188 KB)
 21.260210 seconds (723 allocations: 64.188 KB)
 21.341161 seconds (723 allocations: 64.188 KB)
 21.360911 seconds (723 allocations: 64.188 KB)
 21.249632 seconds (723 allocations: 64.188 KB)
 21.235339 seconds (731 allocations: 64.750 KB)
 21.363554 seconds (723 allocations: 64.188 KB)
 21.262273 seconds (723 allocations: 64.188 KB)
 21.906034 seconds (723 allocations: 64.188 KB)
 21.474079 seconds (723 allocations: 64.188 KB)
